time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2024-10-20 13:42:24:681	WT901BLE68(D1:B7:24:41:63:E6)	0.498	0.644	0.521	-182.251	189.819	109.253	39.48	-26.11	-75.41	-84.084	-20.090	-90.258	-0.82642	-0.10330	0.28381	0.47507	26.3	13111	100
2024-10-20 13:42:24:794	WT901BLE68(D1:B7:24:41:63:E6)	0.226	0.506	0.814	-163.513	148.743	43.152	19.24	-16.17	-59.48	-84.084	-20.090	-90.258	-0.82642	-0.10330	0.28381	0.47507	26.3	13111	100
2024-10-20 13:42:24:884	WT901BLE68(D1:B7:24:41:63:E6)	-0.071	0.229	1.007	-4.211	93.201	27.344	12.44	-7.75	-48.71	-58.702	19.110	-123.872	-0.82642	-0.10330	0.28381	0.47507	26.3	13111	100
2024-10-20 13:42:24:996	WT901BLE68(D1:B7:24:41:63:E6)	-0.135	0.129	1.017	27.222	95.642	-14.343	8.94	6.60	-46.27	-58.702	19.110	-123.872	-0.82642	-0.10330	0.28381	0.47507	26.3	13111	100
2024-10-20 13:42:25:86	WT901BLE68(D1:B7:24:41:63:E6)	-0.354	0.250	0.958	143.188	147.278	51.941	19.11	18.49	-34.97	-58.702	19.110	-123.872	-0.91049	-0.27768	-0.13333	0.27567	26.3	13111	100
2024-10-20 13:42:25:198	WT901BLE68(D1:B7:24:41:63:E6)	-1.064	0.505	0.875	70.923	166.077	43.274	34.11	26.40	-21.37	-58.702	19.110	-123.872	-0.91049	-0.27768	-0.13333	0.27567	26.3	13111	100
2024-10-20 13:42:25:294	WT901BLE68(D1:B7:24:41:63:E6)	-0.795	0.326	0.410	-243.591	446.716	-10.254	39.70	50.73	-0.55	-24.598	7.154	-78.890	-0.91049	-0.27768	-0.13333	0.27567	26.3	13111	100
2024-10-20 13:42:25:402	WT901BLE68(D1:B7:24:41:63:E6)	-1.096	0.192	0.236	14.404	316.956	-65.430	65.75	73.80	52.62	-24.598	7.154	-78.890	-0.91049	-0.27768	-0.13333	0.27567	26.3	13111	100
2024-10-20 13:42:25:492	WT901BLE68(D1:B7:24:41:63:E6)	-0.891	-0.048	-0.219	62.256	85.449	-3.723	166.74	71.09	134.03	-24.598	7.154	-78.890	-0.53275	-0.27988	-0.78253	0.15924	26.3	13111	100
2024-10-20 13:42:25:605	WT901BLE68(D1:B7:24:41:63:E6)	-0.820	-0.090	-0.398	32.410	145.569	-110.107	178.56	64.47	141.65	-24.598	7.154	-78.890	-0.53275	-0.27988	-0.78253	0.15924	26.3	13111	100
2024-10-20 13:42:25:697	WT901BLE68(D1:B7:24:41:63:E6)	-0.479	0.097	-0.540	-29.785	49.316	-85.144	176.73	55.88	151.45	-47.628	21.168	-35.084	-0.53275	-0.27988	-0.78253	0.15924	26.3	13111	100
2024-10-20 13:42:25:808	WT901BLE68(D1:B7:24:41:63:E6)	-0.575	-0.220	-0.804	-128.235	48.462	-50.293	-170.15	43.06	165.67	-47.628	21.168	-35.084	-0.53275	-0.27988	-0.78253	0.15924	26.3	13111	100
2024-10-20 13:42:25:897	WT901BLE68(D1:B7:24:41:63:E6)	-0.253	-0.043	-0.886	79.041	129.395	-56.519	-171.90	32.82	172.45	-47.628	21.168	-35.084	-0.22177	-0.06390	-0.97076	0.06494	26.3	13111	100
2024-10-20 13:42:26:11	WT901BLE68(D1:B7:24:41:63:E6)	-0.055	0.049	-0.954	-174.866	216.858	9.216	-179.23	19.91	174.64	-47.628	21.168	-35.084	-0.22177	-0.06390	-0.97076	0.06494	26.3	13111	100
2024-10-20 13:42:26:100	WT901BLE68(D1:B7:24:41:63:E6)	0.149	0.174	-0.983	-11.780	97.717	66.223	169.09	5.04	174.72	-90.062	9.408	-36.750	-0.22177	-0.06390	-0.97076	0.06494	26.3	13111	100
2024-10-20 13:42:26:211	WT901BLE68(D1:B7:24:41:63:E6)	0.394	0.267	-0.985	-13.733	117.188	82.153	167.98	-4.64	175.76	-90.062	9.408	-36.750	-0.22177	-0.06390	-0.97076	0.06494	26.3	13111	100
2024-10-20 13:42:26:302	WT901BLE68(D1:B7:24:41:63:E6)	0.534	0.021	-0.859	-4.333	31.799	43.945	167.58	-17.05	171.08	-90.062	9.408	-36.750	0.14557	-0.08966	-0.97922	-0.10873	26.3	13111	100
2024-10-20 13:42:26:414	WT901BLE68(D1:B7:24:41:63:E6)	0.444	0.133	-0.915	44.922	33.813	66.650	171.15	-19.27	170.29	-90.062	9.408	-36.750	0.14557	-0.08966	-0.97922	-0.10873	26.3	13111	100
2024-10-20 13:42:26:505	WT901BLE68(D1:B7:24:41:63:E6)	0.574	-0.090	-0.877	94.666	67.444	108.154	178.87	-24.32	167.17	-107.604	32.928	-52.724	0.14557	-0.08966	-0.97922	-0.10873	26.3	13111	100
2024-10-20 13:42:26:616	WT901BLE68(D1:B7:24:41:63:E6)	0.378	-0.532	-0.605	318.054	-23.010	137.817	-148.12	-24.86	160.08	-107.604	32.928	-52.724	0.14557	-0.08966	-0.97922	-0.10873	26.3	13111	100
2024-10-20 13:42:26:683	WT901BLE68(D1:B7:24:41:63:E6)	0.187	-0.888	-0.391	233.582	-33.875	93.750	-121.02	-18.35	158.89	-107.604	32.928	-52.724	0.18066	-0.06989	-0.80130	0.56592	26.3	13111	100
2024-10-20 13:42:26:820	WT901BLE68(D1:B7:24:41:63:E6)	0.126	-0.926	-0.141	26.123	-15.747	20.020	-105.34	-10.62	163.06	-107.604	32.928	-52.724	0.18066	-0.06989	-0.80130	0.56592	26.3	13111	100
2024-10-20 13:42:26:887	WT901BLE68(D1:B7:24:41:63:E6)	-0.088	-0.980	-0.220	-71.228	-127.625	27.771	-110.18	-7.56	173.06	-92.708	61.250	-66.248	0.18066	-0.06989	-0.80130	0.56592	26.3	13111	100
2024-10-20 13:42:27:21	WT901BLE68(D1:B7:24:41:63:E6)	-0.382	-0.816	-0.383	-181.152	-146.240	108.887	-128.57	4.15	-176.25	-92.708	61.250	-66.248	0.18066	-0.06989	-0.80130	0.56592	26.3	13111	100
2024-10-20 13:42:27:89	WT901BLE68(D1:B7:24:41:63:E6)	-0.484	-0.560	-0.779	-158.936	-173.828	68.909	-148.73	22.41	-171.10	-92.708	61.250	-66.248	-0.28650	0.04306	-0.93961	0.18188	26.3	13111	100
2024-10-20 13:42:27:224	WT901BLE68(D1:B7:24:41:63:E6)	-0.686	-0.327	-0.780	-92.285	-114.807	-7.568	-156.62	35.28	-164.77	-92.708	61.250	-66.248	-0.28650	0.04306	-0.93961	0.18188	26.3	13111	100
2024-10-20 13:42:27:299	WT901BLE68(D1:B7:24:41:63:E6)	-0.757	-0.159	-0.753	-135.498	76.111	-80.933	-174.69	29.01	-162.96	-54.292	31.752	-34.496	-0.28650	0.04306	-0.93961	0.18188	26.3	13111	100
2024-10-20 13:42:27:449	WT901BLE68(D1:B7:24:41:63:E6)	-1.243	-0.359	-0.584	-72.693	-263.184	49.622	-156.07	57.98	-143.81	-54.292	31.752	-34.496	-0.28650	0.04306	-0.93961	0.18188	26.3	13111	100
2024-10-20 13:42:27:502	WT901BLE68(D1:B7:24:41:63:E6)	-1.143	-0.103	-0.322	-87.708	-236.572	16.724	-155.43	79.61	-139.92	-54.292	31.752	-34.496	-0.70529	0.12997	-0.68802	-0.11041	26.3	13111	100
2024-10-20 13:42:27:627	WT901BLE68(D1:B7:24:41:63:E6)	-1.034	0.035	-0.116	-117.798	-14.709	7.202	3.41	89.63	24.25	-54.292	31.752	-34.496	-0.70529	0.12997	-0.68802	-0.11041	26.3	13111	100
2024-10-20 13:42:27:697	WT901BLE68(D1:B7:24:41:63:E6)	-0.794	-0.013	0.300	-151.611	-185.059	72.021	-2.74	78.21	27.30	-21.364	15.876	-78.694	-0.70529	0.12997	-0.68802	-0.11041	26.3	13111	100
2024-10-20 13:42:27:831	WT901BLE68(D1:B7:24:41:63:E6)	-0.493	-0.125	0.526	-251.953	-194.885	-17.517	-7.71	62.97	31.64	-21.364	15.876	-78.694	-0.70529	0.12997	-0.68802	-0.11041	26.3	13111	100
2024-10-20 13:42:27:902	WT901BLE68(D1:B7:24:41:63:E6)	-0.476	-0.244	0.624	24.048	-29.846	2.319	-14.94	43.29	35.83	-21.364	15.876	-78.694	-0.86923	0.23386	-0.29764	-0.31790	26.3	13111	100
2024-10-20 13:42:28:34	WT901BLE68(D1:B7:24:41:63:E6)	-0.320	-0.393	0.860	-174.438	-133.911	26.733	-23.32	37.91	34.96	-21.364	15.876	-78.694	-0.86923	0.23386	-0.29764	-0.31790	26.3	13111	100
2024-10-20 13:42:28:102	WT901BLE68(D1:B7:24:41:63:E6)	-0.328	-0.646	0.792	-180.847	-93.384	12.878	-30.30	26.67	47.96	-43.120	33.320	-115.934	-0.86923	0.23386	-0.29764	-0.31790	26.3	13111	100
2024-10-20 13:42:28:236	WT901BLE68(D1:B7:24:41:63:E6)	-0.119	-0.708	0.703	-151.794	-161.377	-19.836	-40.16	18.43	49.96	-43.120	33.320	-115.934	-0.86923	0.23386	-0.29764	-0.31790	26.3	13111	100
2024-10-20 13:42:28:305	WT901BLE68(D1:B7:24:41:63:E6)	-0.135	-0.855	0.553	-147.766	-53.528	-17.090	-51.40	7.27	53.26	-43.120	33.320	-115.934	-0.77200	0.46124	0.18735	-0.39502	26.3	13111	100
2024-10-20 13:42:28:439	WT901BLE68(D1:B7:24:41:63:E6)	0.308	-0.873	0.469	-220.337	84.290	-11.353	-67.23	1.83	48.05	-43.120	33.320	-115.934	-0.77200	0.46124	0.18735	-0.39502	26.3	13111	100
2024-10-20 13:42:28:506	WT901BLE68(D1:B7:24:41:63:E6)	-0.209	-0.933	-0.567	-222.229	-5.798	90.637	-94.75	2.26	39.47	-62.426	67.718	-85.554	-0.77200	0.46124	0.18735	-0.39502	26.3	13111	100
2024-10-20 13:42:28:619	WT901BLE68(D1:B7:24:41:63:E6)	-0.336	-0.938	-0.330	-127.747	-126.404	-1.038	-101.80	10.80	58.06	-62.426	67.718	-85.554	-0.77200	0.46124	0.18735	-0.39502	26.3	13111	100
2024-10-20 13:42:28:710	WT901BLE68(D1:B7:24:41:63:E6)	-0.271	-0.690	-0.497	-220.276	-175.781	-118.103	-114.39	10.88	77.09	-62.426	67.718	-85.554	-0.28253	0.66965	0.55319	-0.40695	26.3	13111	100
2024-10-20 13:42:28:821	WT901BLE68(D1:B7:24:41:63:E6)	-0.372	-0.608	-0.542	-43.091	47.302	27.100	-126.29	13.54	88.07	-62.426	67.718	-85.554	-0.28253	0.66965	0.55319	-0.40695	26.3	13111	100
2024-10-20 13:42:28:935	WT901BLE68(D1:B7:24:41:63:E6)	-0.306	-0.725	-0.833	-110.657	3.845	67.200	-137.79	19.25	92.97	-58.310	59.682	-51.450	-0.28253	0.66965	0.55319	-0.40695	26.3	13111	100
2024-10-20 13:42:29:24	WT901BLE68(D1:B7:24:41:63:E6)	-0.250	-0.406	-0.803	-185.913	-36.438	-16.968	-145.32	16.38	97.15	-58.310	59.682	-51.450	-0.28253	0.66965	0.55319	-0.40695	26.3	13111	100
2024-10-20 13:42:29:114	WT901BLE68(D1:B7:24:41:63:E6)	-0.039	-0.196	-1.033	-268.677	134.827	45.654	-160.49	14.80	100.95	-58.310	59.682	-51.450	0.00644	0.63943	0.76279	-0.09567	26.3	13111	100
2024-10-20 13:42:29:227	WT901BLE68(D1:B7:24:41:63:E6)	0.120	0.141	-0.960	-198.242	102.173	23.865	178.65	3.31	102.26	-58.310	59.682	-51.450	0.00644	0.63943	0.76279	-0.09567	26.3	13111	100
2024-10-20 13:42:29:317	WT901BLE68(D1:B7:24:41:63:E6)	0.389	0.344	-0.905	-69.641	31.738	50.964	161.81	-11.99	107.06	-81.242	17.640	-32.144	0.00644	0.63943	0.76279	-0.09567	26.3	13111	100
2024-10-20 13:42:29:429	WT901BLE68(D1:B7:24:41:63:E6)	0.528	0.654	-0.690	-246.887	213.806	67.566	147.18	-20.14	110.78	-81.242	17.640	-32.144	0.00644	0.63943	0.76279	-0.09567	26.3	13111	100
2024-10-20 13:42:29:519	WT901BLE68(D1:B7:24:41:63:E6)	0.652	0.685	-0.323	-260.071	-21.423	54.382	119.01	-31.75	118.37	-81.242	17.640	-32.144	0.05536	0.52948	0.59409	0.60297	26.3	13111	100
2024-10-20 13:42:29:631	WT901BLE68(D1:B7:24:41:63:E6)	0.747	0.719	-0.070	-185.852	72.327	169.861	98.99	-41.74	126.25	-81.242	17.640	-32.144	0.05536	0.52948	0.59409	0.60297	26.3	13111	100
2024-10-20 13:42:29:721	WT901BLE68(D1:B7:24:41:63:E6)	0.709	0.452	0.385	-217.773	265.015	290.466	53.85	-54.20	165.37	-112.994	8.036	-85.946	0.05536	0.52948	0.59409	0.60297	26.3	13111	100
2024-10-20 13:42:29:835	WT901BLE68(D1:B7:24:41:63:E6)	0.731	0.017	0.682	-78.552	120.789	136.108	13.49	-50.19	-150.56	-112.994	8.036	-85.946	0.05536	0.52948	0.59409	0.60297	26.3	13111	100
2024-10-20 13:42:29:924	WT901BLE68(D1:B7:24:41:63:E6)	0.263	-0.082	0.764	6.409	40.344	72.754	2.79	-46.40	-130.66	-112.994	8.036	-85.946	-0.45538	0.31540	0.15994	0.81699	26.3	13111	100
2024-10-20 13:42:30:38	WT901BLE68(D1:B7:24:41:63:E6)	0.311	-0.209	0.918	20.508	87.280	21.973	-3.78	-36.35	-116.72	-112.994	8.036	-85.946	-0.45538	0.31540	0.15994	0.81699	26.3	13111	100
2024-10-20 13:42:30:129	WT901BLE68(D1:B7:24:41:63:E6)	0.121	-0.134	0.959	15.198	153.381	60.730	-6.00	-23.86	-107.23	-96.922	32.438	-115.150	-0.45538	0.31540	0.15994	0.81699	26.3	13111	100
2024-10-20 13:42:30:239	WT901BLE68(D1:B7:24:41:63:E6)	0.111	-0.089	0.944	-7.568	36.499	31.433	-3.90	-12.79	-99.42	-96.922	32.438	-115.150	-0.45538	0.31540	0.15994	0.81699	26.3	13111	100
2024-10-20 13:42:30:328	WT901BLE68(D1:B7:24:41:63:E6)	0.017	-0.124	1.004	-4.944	6.470	20.996	-5.55	-10.68	-91.10	-96.922	32.438	-115.150	-0.72647	0.10336	0.01968	0.67902	26.3	13111	100
2024-10-20 13:42:30:443	WT901BLE68(D1:B7:24:41:63:E6)	0.288	-0.314	1.087	-59.570	-21.606	18.005	-8.52	-8.53	-81.99	-96.922	32.438	-115.150	-0.72647	0.10336	0.01968	0.67902	26.3	13111	100
2024-10-20 13:42:30:533	WT901BLE68(D1:B7:24:41:63:E6)	0.335	-0.422	0.820	-108.215	-104.858	11.963	-19.12	-17.41	-75.47	-96.922	32.438	-115.150	-0.72647	0.10336	0.01968	0.67902	26.3	13111	100
2024-10-20 13:42:30:645	WT901BLE68(D1:B7:24:41:63:E6)	0.376	-0.562	0.822	-64.148	-50.110	2.991	-32.11	-23.43	-68.46	-98.784	48.510	-103.782	-0.72647	0.10336	0.01968	0.67902	26.3	13111	100
2024-10-20 13:42:30:734	WT901BLE68(D1:B7:24:41:63:E6)	0.399	-0.523	0.742	39.612	-11.963	10.071	-35.77	-28.26	-61.01	-98.784	48.510	-103.782	-0.72647	0.10336	0.01968	0.67902	26.3	13111	100
2024-10-20 13:42:30:860	WT901BLE68(D1:B7:24:41:63:E6)	0.475	-0.662	0.719	-38.635	-9.094	4.456	-39.17	-27.99	-55.29	-98.784	48.510	-103.782	-0.77695	0.39694	0.05237	0.48575	26.3	13111	100
2024-10-20 13:42:30:938	WT901BLE68(D1:B7:24:41:63:E6)	0.687	-0.560	0.745	20.081	-35.278	-53.650	-38.96	-28.48	-51.16	-98.784	48.510	-103.782	-0.77695	0.39694	0.05237	0.48575	26.3	13111	100
2024-10-20 13:42:31:81	WT901BLE68(D1:B7:24:41:63:E6)	0.898	-0.277	0.760	-111.145	-98.267	-327.148	-34.07	-44.25	-59.85	-111.720	38.710	-91.238	-0.77695	0.39694	0.05237	0.48575	26.3	13111	100
2024-10-20 13:42:31:116	WT901BLE68(D1:B7:24:41:63:E6)	0.879	-0.436	0.318	-268.860	60.547	-164.063	-36.19	-58.75	-85.64	-111.720	38.710	-91.238	-0.77695	0.39694	0.05237	0.48575	26.3	13111	100
2024-10-20 13:42:31:259	WT901BLE68(D1:B7:24:41:63:E6)	0.542	-0.093	0.528	-51.208	89.478	-190.247	-9.73	-60.92	-125.14	-111.720	38.710	-91.238	-0.34622	0.47455	0.17041	0.79108	26.3	13111	100
2024-10-20 13:42:31:320	WT901BLE68(D1:B7:24:41:63:E6)	0.502	0.137	0.704	-0.732	187.561	-199.463	16.50	-44.79	-161.58	-111.720	38.710	-91.238	-0.34622	0.47455	0.17041	0.79108	26.3	13111	100
2024-10-20 13:42:31:454	WT901BLE68(D1:B7:24:41:63:E6)	-0.118	0.298	0.896	-6.165	118.713	-74.341	21.28	-21.67	-168.64	-111.720	38.710	-91.238	-0.34622	0.47455	0.17041	0.79108	26.3	13111	100
2024-10-20 13:42:31:522	WT901BLE68(D1:B7:24:41:63:E6)	-0.516	0.368	0.810	40.588	358.582	-55.359	24.52	0.19	-168.88	-111.720	38.710	-91.238	-0.34622	0.47455	0.17041	0.79108	26.3	13111	100
2024-10-20 13:42:31:679	WT901BLE68(D1:B7:24:41:63:E6)	-0.863	0.306	0.585	55.725	416.260	-85.632	32.66	31.49	-155.95	-111.720	38.710	-91.238	-0.34622	0.47455	0.17041	0.79108	26.3	13111	100
2024-10-20 13:42:31:725	WT901BLE68(D1:B7:24:41:63:E6)	-0.846	0.453	0.310	88.928	203.003	-16.968	60.28	52.77	-128.52	-111.720	38.710	-91.238	-0.34622	0.47455	0.17041	0.79108	26.7	13111	100
2024-10-20 13:42:31:877	WT901BLE68(D1:B7:24:41:63:E6)	-0.805	0.485	0.116	154.053	100.037	-20.569	77.61	54.33	-117.75	-111.720	38.710	-91.238	-0.34622	0.47455	0.17041	0.79108	26.7	13111	100
2024-10-20 13:42:31:928	WT901BLE68(D1:B7:24:41:63:E6)	-0.952	0.417	-0.291	98.267	129.333	-150.452	119.12	65.07	-77.45	-36.946	7.938	-45.668	-0.34622	0.47455	0.17041	0.79108	26.7	13111	100
2024-10-20 13:42:32:62	WT901BLE68(D1:B7:24:41:63:E6)	-0.846	0.294	-0.794	-71.960	94.666	32.043	156.92	69.22	-30.75	-36.946	7.938	-45.668	-0.34622	0.47455	0.17041	0.79108	26.7	13111	100
2024-10-20 13:42:32:131	WT901BLE68(D1:B7:24:41:63:E6)	-0.940	-0.193	-0.462	-79.468	-45.898	-34.363	171.45	63.17	-0.51	-36.946	7.938	-45.668	-0.08380	-0.83505	-0.10611	0.53320	26.7	13111	100
2024-10-20 13:42:32:271	WT901BLE68(D1:B7:24:41:63:E6)	-0.887	-0.238	-0.626	-96.802	66.467	-103.027	178.82	62.35	24.54	-36.946	7.938	-45.668	-0.08380	-0.83505	-0.10611	0.53320	26.7	13111	100
2024-10-20 13:42:32:362	WT901BLE68(D1:B7:24:41:63:E6)	-0.599	-0.157	-0.896	33.875	132.629	-111.816	-163.28	53.65	50.72	-46.158	19.208	-35.182	-0.08380	-0.83505	-0.10611	0.53320	26.7	13111	100
2024-10-20 13:42:32:467	WT901BLE68(D1:B7:24:41:63:E6)	-0.355	-0.482	-0.617	-43.823	163.147	-88.745	-155.30	36.66	59.04	-46.158	19.208	-35.182	-0.08380	-0.83505	-0.10611	0.53320	26.7	13111	100
2024-10-20 13:42:32:537	WT901BLE68(D1:B7:24:41:63:E6)	-0.252	-0.393	-0.729	47.058	138.672	-2.380	-152.43	29.32	62.58	-46.158	19.208	-35.182	0.06052	-0.82660	-0.45651	0.32336	26.7	13111	100
2024-10-20 13:42:32:667	WT901BLE68(D1:B7:24:41:63:E6)	-0.538	-0.476	-0.849	25.513	-71.106	57.251	-151.05	33.72	67.20	-46.158	19.208	-35.182	0.06052	-0.82660	-0.45651	0.32336	26.7	13111	100
2024-10-20 13:42:32:737	WT901BLE68(D1:B7:24:41:63:E6)	-0.733	-0.424	-0.703	23.621	-5.310	63.843	-148.40	39.48	68.45	-56.644	31.066	-33.026	0.06052	-0.82660	-0.45651	0.32336	26.7	13111	100
2024-10-20 13:42:32:859	WT901BLE68(D1:B7:24:41:63:E6)	-0.673	-0.513	-0.670	22.583	-47.180	135.315	-151.81	44.82	66.98	-56.644	31.066	-33.026	0.06052	-0.82660	-0.45651	0.32336	26.7	13111	100
2024-10-20 13:42:32:941	WT901BLE68(D1:B7:24:41:63:E6)	-0.465	-0.362	-0.553	74.890	31.372	14.221	-151.97	47.95	62.59	-56.644	31.066	-33.026	-0.00763	-0.80545	-0.38062	0.45410	26.7	13111	100
2024-10-20 13:42:33:67	WT901BLE68(D1:B7:24:41:63:E6)	-0.591	-0.436	-0.494	38.513	-49.866	-57.068	-143.59	46.88	72.47	-56.644	31.066	-33.026	-0.00763	-0.80545	-0.38062	0.45410	26.7	13111	100
2024-10-20 13:42:33:143	WT901BLE68(D1:B7:24:41:63:E6)	-0.526	-0.643	-0.584	23.987	7.751	-31.189	-134.51	43.74	89.38	-54.978	41.160	-37.240	-0.00763	-0.80545	-0.38062	0.45410	26.7	13111	100
2024-10-20 13:42:33:260	WT901BLE68(D1:B7:24:41:63:E6)	-0.504	-0.679	-0.541	-14.099	-7.568	-51.025	-131.78	39.89	99.57	-54.978	41.160	-37.240	-0.00763	-0.80545	-0.38062	0.45410	26.7	13111	100
